rspo,id_organ_prowadzacy
25460,2132
131052,2132
131121,2132
25459,2132
64922,2133
79261,2133
79263,2133
79264,196250
88203,196250
88207,196250
79265,196250
88204,196250
88208,196250
80053,2133
84491,2133
277766,2133
277768,2133
277767,2133
84416,2133
50264,2134
74213,2134
74214,2134
74223,2134
87827,196205
91150,2135
91151,2135
91152,2135
91165,2135
121877,267666
5762,258007
18110,258007
70289,2136
127808,2136
70293,2136
7463,2137
130109,258007
26300,2138
26301,2138
26302,2138
26306,2138
26401,2138
26556,2138
27344,248050
27611,248240
27991,2725
28000,2725
62345,2725
62341,2725
62343,2725
62339,2725
275173,2725
28513,2725
28627,480122
29394,267157
75615,2
81360,257124
119499,2725
73684,2725
73707,2725
57240,2725
28574,2725
28514,2725
125970,2725
124408,242862
124413,242862
129345,252451
262510,2138
268145,268143
272520,268143
276500,276491
19444,2139
272384,2139
272382,2139
16954,2139
86896,2802
113645,2140
130265,254768
19815,2726
44511,2726
48831,2726
48833,2726
42805,2141
48835,2726
56972,2726
59563,2726
57642,2726
56524,2726
48837,2726
56182,2726
72923,2726
73053,2726
73032,2726
59567,257124
60849,2141
60932,2141
61596,2141
61603,215790
72972,257124
108814,2141
108815,2141
108816,272342
108817,272339
109037,2141
114780,246385
132325,258573
478338,2141
479770,112778
5973,2142
5974,2142
6002,2142
6012,2142
6013,2142
6063,2142
6064,2142
6065,2142
6066,2142
6132,2142
6133,2142
6134,2142
6170,2142
6171,2142
6172,2142
6200,2142
6201,2142
6674,2142
6675,2142
7212,2142
7213,2142
9616,2142
9771,2142
13068,2142
13249,2142
14622,2
92917,2
92124,2
127073,2
92918,2
15130,2142
15198,2142
15385,2142
15434,2142
18341,2142
18934,2142
18967,2142
22400,2142
22571,2142
22611,2142
22773,2142
32093,2142
34415,2142
34677,2142
91596,2142
91612,2142
91617,2142
34785,2142
119100,2142
90157,2142
90142,2142
35100,2142
55847,2142
123250,2142
38466,2142
89071,2142
123296,2142
89070,2142
277668,2142
38467,2142
86467,2142
124000,2142
38469,2142
90000,2142
89797,2142
277669,2142
38470,2142
103681,2142
92788,2142
92777,2142
277670,2142
38485,2142
38487,2142
38490,2142
38492,2142
38493,2142
90886,2142
91572,2142
91471,2142
42315,2142
5972,2142
90496,2142
42431,2142
42540,2142
47740,2142
51837,262142
52887,262142
52889,262142
52890,262142
52892,262142
70797,261552
104460,261552
104461,261552
70940,196304
70942,196317
71526,218951
71841,196347
71845,196299
71847,196349
72331,242493
72332,196288
74042,269519
74044,246919
74047,196298
74210,220131
74374,196303
74384,265536
74388,196305
74394,220210
74448,196345
75217,196331
84901,224126
85028,262149
85124,255843
90929,259950
91522,274496
93034,2864
103461,2864
103852,2864
104539,260533
106034,249091
109428,2864
118954,262144
119188,2142
262995,2142
92182,2142
120989,2142
92144,2142
38471,2142
120988,2142
38484,2142
120186,196326
121434,279190
123857,259495
125176,270318
125182,270318
125813,259950
125815,259950
126920,259950
128867,274496
129127,258857
129640,2142
129828,279216
130863,196288
131050,262142
196294,196288
263146,252726
264512,264510
266122,266120
267045,249443
268170,481076
274250,196302
274325,262142
274357,246919
275734,275709
277447,2142
267690,2142
10004,2142
38486,2142
277745,277744
278229,204658
478218,478217
478983,478982
479729,478921
480654,274496
480935,265383
2869,2143
4759,278424
7481,262195
7756,2143
13654,2143
13671,2143
13750,2143
13757,2143
13778,2143
13809,2143
13941,2143
13992,2143
14751,2
115415,2
115416,2
19502,279536
27791,2721
40051,2143
40145,2143
40749,2143
41020,2143
41253,2143
41427,2143
41960,2143
42088,2143
42326,2143
42485,2143
42749,2143
42896,2143
43687,2143
43729,2143
43768,2143
43827,2143
43905,2143
43986,2143
44507,2143
44634,2143
47234,268991
47236,2143
47359,276393
71258,276393
71309,276393
263171,276393
71324,276393
47491,2143
47520,2143
47523,2143
48976,2143
49508,2143
49596,2143
49769,2143
53557,2143
58759,2143
58761,2143
58763,2143
64960,2143
75519,2143
75450,2143
69922,2143
89666,2143
104026,2143
103906,2143
70801,2143
263422,2143
77973,2143
85724,2143
70803,2143
85727,2143
81137,2143
70929,2143
83515,2143
83516,2143
71110,2143
88076,2143
104085,2143
103907,2143
104695,2143
71579,2143
86271,2143
86628,2143
71629,2143
263559,2143
103904,2143
103905,2143
71642,231152
71646,2143
83662,2143
84765,2143
84433,2143
71688,2143
71690,2143
71867,2143
106462,2143
272558,2143
71872,478933
71922,2143
106012,2143
106036,2143
267873,2143
71995,2143
91276,2143
91343,2143
104712,2143
105038,2143
105004,2143
72123,2143
105068,2143
105159,2143
105809,2143
130909,2143
105864,2143
75614,2
82667,2143
83533,269013
83646,253343
83646, 253344
83648,270121
83648, 270122
83697,270119
85719,2143
88186,256328
88403,481369
88422,2143
103894,2143
103898,2143
103895,2143
104559,2143
103669,2143
88462,2143
88604,262142
88634,2143
103889,2143
104262,2143
103489,2143
103890,2143
88702,262142
89619,2143
103899,2143
103903,2143
103900,2143
91243,262142
91260,262142
93020,2864
103449,255365
103454,2864
103467,2864
103717,196262
103741,259302
104259,254454
106548,260324
107414,255561
108765,259126
109107,259533
109985,269016
110326,257572
111462,231152
111463,256342
111638,259533
111642,246887
111646,246887
111649,246887
111657,253390
111660,253390
111673,272944
112182,269028
112182, 270116
112183,269015
112211,259126
112212,269018
112213,269020
112216,255592
112217,269019
112242,2143
112262,196259
112264,481496
114033,231152
114035,231141
114037,262195
114039,262195
114040,231152
114041,231152
114042,231141
114044,263993
114044, 266149
114045,263993
114050,257572
114052,257572
114054,257572
114055,259742
114056,259742
114064,256329
114064, 256330
114064, 478387
114065,265383
114066,269008
114254,231152
114255,263995
114265,269022
114266,112778
114267,268997
114268,262010
114269,255652
114271,271272
114292,268999
114335,268989
114336,269027
114337,270120
114377,256327
114414,269000
114415,266149
114416,269006
114416, 270124
114436,272377
114543,270118
114681,268990
114682,261535
114684,255255
114970,259849
114971,270117
114972,270123
114973,264781
115080,256327
115210,270881
115217,261181
115217, 261365
115221,262195
115242,259742
115249,2143
115309,266011
119457,257024
119589,251692
119594,196205
120018,269011
120337,248993
120631,267185
120631, 267186
120898,269005
120899,261202
120901,279536
120942,2143
120982,269017
121591,267407
121593,258650
121934,268987
121942,262195
122443,196205
122444,269026
122532,256329
122532, 256330
122532, 478387
122691,279536
122841,269024
123524,259770
124400,258755
126294,481369
106546,481369
111654,481369
126295,246272
126295, 246273
126738,270794
127018,248733
127018, 248734
127310,249350
127311,249350
127394,249785
128814,251692
129169,252152
129172,256327
129497,272944
129538,252738
129596,260459
129784,253390
129914,257024
130220,270794
130224,270794
130243,254690
130346,259755
130721,255972
130722,262142
130893,256327
130894,256329
130894, 256330
130894, 478387
130895,256328
130897,256335
130898,256728
130899,256338
130900,256342
130901,259126
130902,256732
131011,257572
131130,2143
47517,2143
49665,2143
131577,257308
131581,276590
131831,257698
132559,259302
133009,272944
133063,260458
133302,261043
133472,2143
133473,2143
133522,478933
196260,196259
196265,196262
262474,256335
262480,478933
263888,263692
264000,263997
264000, 263999
264499,263902
115243,263902
115244,263902
267352,256333
267853,255353
262503,255353
268581,257572
268601,257572
268843,268841
269342,269341
269344,269343
269351,269346
269354,272682
269373,272682
269374,272682
269379,273562
269380,273562
269490,273562
269922,268679
270476,270475
271232,2143
271352,271349
271709,244984
271983,256327
272008,231152
272673,259742
272754,272749
273004,268987
273216,260905
273323,273321
273323, 273322
273584,273563
273586,273563
273591,273563
273833,273562
274663,259770
276091,276088
277381,276088
278628,256333
278668,270794
278726,260905
279076,262142
279253,279252
279354,479299
279482,279481
480049,275606
480176,480175
480224,479299
480226,256333
480228,268841
480510,480508
480795,251692
480802,257572
480810,276927
480925,270794
480928,257572
5343,200474
5344,200475
5345,200476
5350,248320
5763,2144
17727,2727
18263,2727
75041,2727
70025,2727
74961,2727
75521,2727
70601,2727
275016,2727
18475,2727
91262,2727
22961,204912
31306,200002
60207,200002
56967,200002
59606,200002
58917,200002
57222,200002
5543,200002
273783,2865
31481,2727
55478,2727
58885,2144
58886,2144
75973,271686
78006,271396
79103,271394
80503,271382
87429,196205
87432,271614
87433,271389
113634,2727
114978,263500
114978, 271625
118819,237414
124006,248320
126521,247110
129839,253510
267363,267362
276588,276587
279049,279008
279255,279254
3946,2145
3965,2145
3970,2145
29379,2145
124102,242222
4752,2146
4790,2146
4783,2146
4757,2146
4766,2146
18452,2727
68114,2727
63258,2727
75763,2727
69388,2727
69752,2727
70504,271387
133777,2146
262634,262632
7839,2147
7840,2147
7842,2147
9823,2147
61332,201435
61332, 263492
61332, 263494
61332, 263495
263777,201435
263777, 263492
263777, 263494
263777, 263495
78983,2148
78985,2148
84643,2148
132052,258030
264026,201435
264026, 263492
264026, 263494
264026, 263495
272872,201435
272872, 263492
272872, 263494
272872, 263495
8907,261592
14088,2728
18599,2149
18602,2149
21625,204558
269004,2865
38765,2149
40134,261592
133579,261592
57389,261592
56464,261592
59664,261592
56031,261592
74131,261592
55380,2728
74159,2728
109917,2728
109914,2728
109923,2728
109913,2728
275445,2728
478865,2728
118723,248394
133432,2149
276457,478031
278299,278298
11374,2150
11376,2150
11377,2150
11378,2150
11379,2150
11383,2150
11385,2150
11386,2150
13942,253079
111218,253079
13180,253079
26364,274636
27712,274636
38796,2150
44457,2728
103492,2728
103504,2728
130274,254833
268834,254311
478035,2150
478039,2150
478040,2150
478041,2150
478042,2150
478318,2150
478036,2150
11380,2150
11375,2150
30499,2151
30501,2151
30506,2151
30515,2151
44607,2151
44609,2151
28506,206477
28509,2152
41153,2728
107055,2728
107083,2728
107025,2728
55382,2728
69335,196205
113682,196205
123917,2152
28504,2152
123932,2152
272013,2152
6178,2153
6181,2153
6182,2153
6281,2153
48678,2153
59889,232115
264116,232115
80483,232115
88557,232115
80773,232115
46558,2154
61840,2154
61841,2154
263331,2154
11158,2155
11159,2155
11399,2155
11400,2155
14394,2155
14596,2155
14629,2155
14654,2155
14938,2155
15545,2155
15567,202776
15618,248389
15734,202825
16313,203071
23217,204968
128877,2865
40119,2728
52343,2728
263205,2728
271294,2728
271293,2728
55381,2728
74160,2728
267975,2728
106891,2728
106902,2728
106880,2728
74162,2728
109930,2728
75075,2728
125557,244804
126811,248224
262352,2155
273923,273921
274236,274233
4366,2156
4416,2156
4425,2156
4490,2156
4800,2156
15784,2156
119528,2156
15805,2156
15832,2156
15759,2156
107395,2156
196312,2156
8372,2157
8373,2157
8374,2157
8375,2157
8376,2157
8377,2157
8378,2157
8379,2157
8380,2157
8381,2157
8382,2157
8383,2157
8384,2157
9276,2157
9277,2157
9278,2157
9279,2157
9280,2157
9281,2157
9282,2157
10458,275422
11098,242572
11099,246363
11811,269828
12187,269826
12188,256233
12189,269831
14080,242975
14243,242975
15646,256233
17005,2729
17028,2729
20012,2729
42809,2729
29678,2729
20118,2729
29685,2729
42761,2729
276056,2729
20299,2729
56331,2729
118842,2729
35314,2729
132022,2729
42413,2729
276051,2729
20365,2729
119013,2729
56335,2729
56333,2729
276058,2729
20522,2729
56340,2729
132020,2729
26798,2
90372,2
16177,2
28245,2729
118853,2729
34535,2729
34539,2729
28248,2729
41651,2729
41655,2729
41654,2729
115145,2865
49126,262195
50284,246363
56351,2729
60236,262195
60238,246120
126222,246120
81134,242975
86046,262195
90523,2865
69540,2865
264038,2865
103616,269841
109547,271484
109602,271485
109603,271486
111466,276663
111498,276661
111499,276662
111503,276662
113719,196205
118651,269838
118657,480621
118831,262010
119604,269836
119606,269835
119609,269826
119795,269831
119962,258981
122612,267173
123678,269829
124276,267173
125128,269827
126225,260312
126226,260312
127811,269828
130843,256233
130845,258981
131310,256958
133284,260987
133319,261080
196270,2157
196271,2157
196272,2157
264179,264177
264606,264605
272291,2729
274363,2729
274362,2729
35323,2729
276086,242975
277647,258981
277650,277648
277829,2729
40540,2729
277844,2729
277845,2729
131261,2729
277834,277833
277969,277968
279107,279106
478227,262195
478527,267173
478641,269826
479201,269831
480272,480270
56008,2158
56009,2158
74264,2158
74266,2158
19017,2159
27473,2159
31969,2159
31909,2159
27747,2159
479101,2159
273099,2159
118768,2159
118847,2159
19015,2159
275990,2159
275754,2159
278165,2159
19018,2159
63350,2160
107273,2160
107288,2160
108991,2160
109418,2160
17739,2729
264066,232115
77448,2161
121945,2161
121944,2161
104838,2729
124282,2729
105036,2729
105043,2729
121986,478858
273145,232115
480154,2161
480155,2161
77444,2161
80382,2162
108867,2162
108879,2162
108881,2162
108882,2162
111289,2162
59007,2163
60223,2163
60224,2163
278082,278005
2875,2164
44526,2164
109971,2164
264128,263495
273147,201435
273147, 263492
273147, 263494
273147, 263495
26528,2165
27302,2165
27401,2165
27664,2165
27889,2165
29240,2165
105152,8
124908,8
124910,8
119033,2165
130652,2165
29680,2165
266899,2165
29683,2165
56347,2165
274458,274457
276482,276481
479672,203844
56350,2729
79007,2729
79346,2729
82363,2166
82365,2166
82372,2166
82368,2166
82369,2166
86810,246363
105153,8
124913,8
124915,8
111471,212357
115406,264535
115407,264535
124650,260101
129715,258422
133918,2166
264522,264513
29740,2167
130778,2167
271599,2167
44091,2167
43766,2167
43767,2167
133564,2167
133571,2167
43770,2167
23007,2168
23008,2168
23009,2168
23010,2168
23011,2168
23137,2168
23138,2168
23139,2168
23140,2168
24940,2168
24941,2168
24942,2168
27459,271319
27826,2730
55653,2730
55650,2730
27834,206295
28187,2730
28189,2730
53986,2730
53990,2730
53988,2730
28192,2730
119544,2730
53250,2730
53253,2730
53248,2730
53255,2730
30267,2
128849,2865
49982,212357
57688,257240
57691,258918
57694,258592
57695,271321
114285,271048
119396,258981
120464,260344
123208,254247
133781,261817
262567,2168
272099,257240
275116,275115
275277,2168
278108,278107
278110,278067
28190,2730
55593,2730
55592,2730
55594,2730
55598,2730
55591,2730
127845,2730
56271,214250
56554,2169
60187,239782
68449,2169
86386,2169
111796,2169
119817,238071
478327,2169
478418,2169
56555,2169
56169,2169
27367,2170
27369,2170
28185,206394
129443,252628
28188,2730
53257,2730
119769,2730
53259,2730
119785,2730
53256,2730
53263,2730
54208,213665
85300,2171
86929,224863
107641,2171
107676,2171
108955,2171
278697,278692
10513,2172
15186,2172
28191,2172
56722,2172
56719,2172
56723,2172
56725,2172
119942,2172
57059,2172
26105,2173
26400,2173
26444,2173
53416,2173
11097,201704
18111,2174
120929,2174
40989,2174
9617,2731
42556,2731
480758,2731
42553,2731
132990,2731
10238,2731
11483,2731
29399,270778
29399, 278924
29403,270778
29403, 278924
30097,271331
50561,2175
51269,196205
52908,2175
52915,2175
52918,2175
52924,2175
52926,2175
52932,260068
66336,2175
105154,8
124451,8
124454,8
120056,271331
120388,243809
121502,262042
124174,243809
126882,270778
131760,260110
133960,2175
265800,250087
478236,270778
478236, 278924
479669,479668
479670,479668
480984,480983
21208,2176
21291,2176
277354,2176
43639,2176
21273,2176
4119,2810
12634,2810
12633,2810
4124,2810
12542,2810
12544,2810
4133,2810
12991,2810
12992,2810
4134,2810
12993,2810
12994,2810
4385,2810
12989,2810
273232,273325
273733,273732
480588,480587
26291,258262
26293,2177
26752,2177
26753,2177
26754,2177
55470,2177
132148,258262
478237,2177
26755,2177
26289,2177
21097,2178
26045,2178
26043,2178
24804,2178
24805,2178
24806,2178
24809,267896
24810,270792
131482,261094
262410,2178
268696,2865
133621,2865
268754,2865
115119,2865
29170,2865
268753,2865
15173,2179
30362,2
128825,2865
39762,2732
50340,2732
51424,2732
80894,2732
39763,2732
46848,2732
80891,2732
47129,2732
40839,2179
63438,2179
63442,2179
42114,2732
48885,2732
49012,2732
42187,2732
59882,2732
59707,2732
59827,2732
84420,2732
42818,2732
43965,2179
43977,210822
43979,210627
43980,210628
43981,247154
43982,210630
44639,247183
83914,247183
83911,247183
44640,210822
49764,277170
50357,231938
63444,2179
66422,276633
80916,268152
83641,268152
89252,226804
91922,226804
91921,226804
89475,2179
89697,242439
90266,242439
90222,242439
89699,226272
90657,226272
90636,226272
90750,226950
91918,226950
91964,196205
105605,231938
111037,2732
113970,268152
121206,196205
128183,250902
128214,251413
128239,250946
128242,250946
128661,251413
128177,251413
128412,251413
129429,252602
130263,254743
131167,2179
43974,2179
43964,2179
269475,2179
131168,2179
43972,2179
43960,2179
269482,2179
131169,2179
43975,2179
43961,2179
131225,257514
128180,257514
268494,257514
131569,258277
132234,258428
262284,210631
269550,251411
274275,274274
277787,277784
278198,252602
278500,278498
278939,278938
279320,279285
480264,268152
480993,251413
22779,2180
22785,2180
22787,2180
22788,2180
131543,256852
87404,2181
87405,2181
87406,2181
87407,2181
87408,2181
9124,2182
11302,2182
271489,2182
109247,2182
74933,2182
81610,2182
81512,2182
109226,237427
118844,237427
122269,239881
271494,2182
271041,2182
11311,2182
18432,2183
21585,262144
21733,2183
133970,279226
267297,2183
54004,2184
72777,2184
72778,2184
104734,2184
104791,2184
25373,196205
44545,276654
85095,2185
85256,2185
104309,2185
114752,2185
114810,2185
114750,2185
114788,2185
114790,2185
114751,2185
114807,2185
114808,2185
124196,245677
271675,245677
47061,2186
48289,2186
48290,2186
48291,2186
29787,2733
64731,2733
64734,2733
64727,2733
88048,2733
64730,2733
275977,2733
90217,2733
55364,2187
55365,2187
55366,2187
55367,2187
81408,250981
23738,2188
41788,2188
42346,2188
25128,2188
25156,2188
41188,2188
41084,2188
131078,2188
42368,2188
25224,2188
133867,2188
275088,275087
29702,2733
81407,2733
81406,2733
81414,2733
83708,2733
81413,2733
90224,2733
44367,2189
47262,2189
109744,2189
109761,2189
109999,2189
262350,2733
55860,2190
56374,2190
57384,2190
57387,2190
7971,2191
42935,2191
278461,2191
42227,2191
92210,2191
8057,2191
42933,2191
42232,2191
24227,2191
266059,2191
42226,2191
24228,2191
266058,2191
42230,2191
92716,2191
24229,2191
42934,2191
42234,2191
92715,2191
6473,2192
7290,2192
7287,2192
6597,2192
7638,2192
130913,2192
130912,2192
7538,2192
133435,2192
7035,2192
133433,2192
196357,2192
196353,2192
7637,2192
268773,268770
277746,261536
478110,2192
15021,2734
20421,2734
20465,2734
24659,2193
35134,2193
24660,2193
29838,2193
29837,2193
24661,2193
35133,2193
35132,2193
24662,2193
109396,2193
35129,2193
263130,2193
275284,2193
35280,2193
263172,2193
56049,2194
57593,2194
58636,2194
85004,2194
85086,2194
13355,2734
13599,2734
13823,2734
21602,2734
21653,2734
13895,2734
22103,2734
21970,2734
24614,2734
30083,2734
24615,2734
14349,246219
15273,202693
15991,259717
16912,2195
16913,2195
16922,2195
16924,2195
19005,2195
19011,2195
19930,2195
20588,245828
21422,2195
21425,2195
22248,2195
25040,204533
25041,2195
29954,2195
30831,2
128824,2865
31803,2195
121599,245170
130234,254653
196417,2195
275607,481493
18767,2196
21609,2196
23760,2196
23759,2196
21612,2196
23829,2196
23762,2196
21615,2196
23764,2196
23830,2196
105431,2197
114406,2197
114402,2197
105432,2197
114400,2197
114399,2197
3469,2198
3470,2198
4796,2198
6112,2198
57554,2199
77926,2199
77925,2199
57556,2199
77928,2199
77929,2199
30196,2
38909,2200
39736,257861
40118,2200
40171,2200
40218,2200
42097,2200
42299,2200
42425,2200
42564,2200
53236,2200
53909,261756
55334,2735
55335,2735
72461,2735
127270,2735
83253,2735
122658,2735
56714,2735
119549,2735
83388,2735
107231,2735
57673,260478
81519,261756
128874,2865
122874,240255
131940,257851
132199,258354
262710,2735
87422,2735
126769,2735
126768,2735
49135,2735
56171,2735
50335,2735
265990,265988
268325,260183
86252,256858
86252, 263602
86283,256858
86283, 263602
275887,261756
278270,278269
6801,2201
6802,2201
6803,2201
8504,2201
8563,2201
6804,2201
8590,2201
8591,2201
52546,2202
89772,262144
104209,2203
104210,2203
104211,2203
104213,2203
3945,2204
8412,2204
8300,2204
9443,272186
71787,2204
83201,2204
3567,246855
3573,2205
9460,201324
53144,2205
53155,262144
55856,2735
87311,2735
87312,2735
87313,2735
64653,242768
72426,242768
86304,256858
86304, 263602
91094,2205
103738,242768
126442,246855
126514,256858
126514, 263602
129191,242768
262961,2205
267675,256858
267675, 263602
271492,256858
275022,275021
478703,478690
34349,5
104328,5
104329,5
60534,2206
60904,2206
61545,2206
72293,2206
89305,2206
130453,5
262529,2206
276766,257861
27914,2
42453,2207
42454,2207
42457,2207
55666,2735
107247,2735
107241,2735
271496,2735
107248,2735
119529,2735
107271,2735
268402,2207
268525,2207
80501,2207
88151,2208
133679,2208
133680,2208
86859,2209
86868,2209
86872,2209
86875,2209
86877,2209
90693,2209
111786,196205
125974,261747
478435,478433
83603,2210
83604,2210
130941,242768
69964,2211
69967,2211
69969,2211
69972,2211
70149,2211
132603,267980
479250,278607
479355,479206
44683,2212
44688,2212
107380,2212
118584,269509
118585,269509
4744,2213
4770,2213
4958,2213
4955,2213
4772,2213
4774,2213
4959,2213
4956,2213
5057,2213
4960,2213
4957,2213
13327,2736
80466,2736
79396,2736
79401,2736
79406,2736
26440,2811
26495,2811
26527,2811
29223,2811
41326,2811
41155,2811
29259,2811
41815,2811
41638,2811
4032,269504
4091,269523
4289,269522
13339,261756
79210,2214
79213,2214
79216,248189
91464,2214
91465,2214
109125,271409
120270,248189
122491,2214
3605,200075
3704,200098
3728,200098
11199,2215
11200,2215
24716,2215
24724,2215
11580,2216
11581,2216
11587,2216
11596,2216
11613,2216
11724,2216
13330,2736
70480,2736
70828,2736
70832,2736
70831,2736
68598,273738
266792,2216
278477,278538
52954,2217
70790,2217
70789,2217
52958,2217
52959,2217
70322,2217
276630,276629
60800,2736
59836,2218
125243,244305
265966,2218
59839,2218
59835,2218
4576,2219
9895,2219
8348,2219
4732,200343
8206,2219
104222,2219
104235,2219
13328,2736
60799,2736
60803,2736
60798,2736
119428,271122
120910,196205
268078,2219
267812,2219
12986,2219
13329,2736
70834,2736
70481,2736
126346,2736
126344,2736
70833,2736
478897,2736
74798,2220
74799,2220
74802,2220
74803,2220
74805,2220
107292,2220
107300,2220
13331,2736
21282,2221
21283,2221
21284,2221
21285,2221
21286,2221
111761,2221
111762,2221
21289,2221
112110,2221
478901,261433
478902,478898
478945,478943
479249,478943
480824,478943
13333,261001
13335,261001
50318,2222
53435,2222
53436,2222
53437,2222
56673,2222
133523,2222
268629,268624
79395,2736
34875,2223
35279,2223
75663,2223
85967,2223
112309,196205
19423,258981
25126,2224
25168,2224
25215,2224
25282,2224
25365,2224
28204,270275
128848,2865
31418,274315
34520,2737
50276,2737
127858,2737
50275,2737
49717,2737
275452,2737
34527,2737
48966,2737
48948,2737
48795,2737
34530,2737
34878,2224
34884,2224
44624,477944
47346,254370
47346, 269709
47346, 269710
47346, 269711
48906,254370
48906, 269709
48906, 269710
48906, 269711
55396,2224
57162,2224
109712,2
121299,270567
130285,254862
269712,254370
269712, 269709
269712, 269710
269712, 269711
270100,270099
272810,258981
273682,273679
478616,258635
478616, 479660
478617,258635
478617, 479660
479348,278692
79878,2225
84657,2225
84661,2225
128758,2225
113880,196205
262301,262300
263241,263235
275175,258865
480171,480170
47615,2226
104584,2226
106737,2226
106732,2226
106949,2226
106950,2226
106734,2226
107058,2226
107059,2226
109352,2226
106735,2226
107044,2226
107045,2226
273083,2226
106929,232600
24734,2227
24641,2227
128132,2227
30726,2227
30361,2227
30134,2227
53286,2227
24822,2227
128118,2227
128117,2227
53272,2227
53267,2227
53194,2227
128131,2227
128119,2227
69892,2227
53264,246363
128116,2227
128215,2227
24628,2227
53239,2227
34521,2737
49265,2737
50262,2737
128494,2737
49151,2737
275465,2737
38495,277076
40848,2228
42312,2228
75792,2228
61419,2228
55404,2228
64821,2228
73170,2228
81599,2228
73175,2228
275448,258635
478608,2228
478622,2228
55451,2228
66202,2229
76135,2229
48598,2812
61556,2812
61554,2812
48600,2812
48601,2812
48602,2812
61558,2812
40728,2738
276087,2738
130515,2738
71064,2738
68461,2738
68281,2738
43552,2738
71133,2738
71219,2738
55787,2230
55788,2230
55789,2230
55790,2230
55791,2230
55792,2230
55794,2230
75001,2230
74999,2230
71061,2738
196363,2738
196356,2738
478095,478086
26675,2231
26814,2231
92767,2231
29452,2231
29453,2231
29455,2231
29456,2231
29645,2231
29719,2231
30403,2231
30404,2231
30406,2231
30655,2231
128834,2865
31565,2
31580,2231
35320,2231
35325,2231
35328,2231
40056,2738
40214,2738
88597,2738
88659,2738
88721,2738
86317,2738
272607,2738
87705,2738
87763,2738
42360,2231
42388,2231
42498,2738
48677,258437
50341,258437
64680,2738
276085,2738
80802,2738
80799,2738
64715,2738
82903,2738
130513,2738
64827,2738
80804,2738
80810,2738
80672,2738
64945,260729
105446,231872
105447,479420
105447, 479421
105450,231876
106123,260576
106420,232349
109820,2231
119168,237646
122973,196205
123259,242767
133865,2231
262346,274197
262346, 274198
272010,260729
75193,260729
269992,260729
75203,260729
271306,260729
274805,260729
279329,279328
279382,279381
44705,2232
44708,2232
61647,2232
61649,2232
79343,2232
79342,2232
79341,2232
26183,2233
29434,2233
29651,2233
26214,2233
26269,242866
29248,2233
29692,2233
43570,2738
71626,2738
72298,2738
3644,2234
3645,2234
3648,2234
6234,2234
6233,2234
6227,2234
6231,2234
26102,2739
30041,2739
30038,2739
118659,2739
30043,2739
83950,2234
87193,2234
86088,196205
126021,245811
128750,258865
272776,258865
273153,272774
273153, 273151
275359,2235
275921,2235
275920,2235
86084,2235
275360,2235
275922,2235
86087,2235
275361,2235
275923,2235
86086,2235
64706,2235
479484,479482
479484, 479483
35341,2236
35346,2236
74185,2236
35342,2236
74184,2236
74183,2236
35345,2236
120177,481291
478339,2236
35344,2236
35343,2236
74181,2236
27213,2739
28161,2237
28162,2237
28164,2237
28167,2237
28566,2739
110480,2739
110472,2739
111012,2739
111016,2739
111023,2739
111062,2739
268263,2739
111047,2739
126193,246092
126193, 277443
84910,2238
92889,2238
104698,2238
109915,2238
15061,2239
15290,2239
270141,2239
267172,2239
23915,2239
28565,270418
273040,270418
273037,270418
273032,270418
83272,2240
110199,2240
110201,2240
110200,2240
83528,2240
110400,2240
110408,2240
110410,2240
110535,2240
266019,266016
266029,266026
3905,2241
109445,2241
109433,2241
21818,2242
21971,2242
23191,2242
4312,2243
6288,2243
6249,2243
4771,2243
7326,2243
6328,2243
6700,2243
6835,2243
9150,2740
12579,2740
12578,2740
12567,2740
12581,2740
276036,2740
9151,2740
9152,2740
12577,2740
12570,2740
12576,2740
12572,2740
9153,2740
119931,2740
12950,2740
12575,2740
12574,2740
9154,2740
115156,2865
83095,2243
124825,243355
131114,2243
7303,2243
7283,2243
131115,2243
7289,2243
7271,2243
132241,258470
265883,201309
8062,2244
8063,2244
8064,2244
9155,2244
13000,2244
13001,2244
13002,2244
25484,2245
29770,2245
29270,2245
25505,2741
31246,2741
32110,2741
25510,2245
30887,2245
30795,2245
264578,232115
268833,232115
12365,2246
26469,2246
26468,2246
12366,2246
26213,2246
26212,2246
12367,2246
26397,2246
26396,2246
12368,2246
26530,2246
26529,2246
20140,2246
20141,2246
118407,2246
118755,2246
12369,2246
5671,2247
10044,2247
131922,2247
10042,2247
119355,241723
21323,2741
30207,2741
29383,2741
29576,2741
21868,2741
25596,2741
30788,2741
40105,2741
30508,2741
29319,2248
44658,2248
44656,2248
29764,2248
29807,2248
29839,2248
29873,2248
30955,2248
115160,2865
31320,2248
31359,2248
31476,2248
31489,2
44432,2248
44654,196205
122472,250387
127651,235820
128733,257586
131318,256977
131770,257586
262723,2248
264358,255054
276113,235820
479724,2248
24708,2249
31172,2249
31153,2249
72927,2249
31249,2249
72928,2249
26571,2249
26683,2249
26722,2249
26750,2249
29823,2249
30917,243809
41997,255726
119218,265799
119249,270542
123626,2249
30326,2249
25378,2249
132905,2249
278656,278524
480488,480483
21271,2741
26386,2741
29698,2741
29778,2741
24776,2741
40109,2741
40112,2741
31624,2
85146,2250
86644,2250
104005,2250
104004,2250
87617,2250
104008,2250
85142,2250
89306,2250
104012,2250
104009,2250
90622,196205
104003,2250
123814,259132
265757,265756
